id,label,x,y,final_status
632,caoba,610870.0394179452,8758758.937591692,failed
633,caoba,610969.7499208796,8758633.20728865,failed
634,caoba,611030.570170698,8758507.119068453,failed
675,caoba,610801.2115951292,8758784.420993408,failed
30,capirona,592298.4481053823,9111613.118505789,center
33,capirona,592430.4707228601,9111583.05559342,failed
42,capirona,592231.1726783834,9111596.157082891,failed
46,capirona,592278.7481262732,9111581.970637158,center
51,capirona,592482.9682448105,9111566.070576986,center
52,capirona,592333.7337617395,9111630.209551638,center
8,capirona,601330.823587712,9112667.740824454,center
22,capirona,601298.8987368182,9112943.907365318,failed
6,almendro,592692.0188584519,9113186.88687382,failed
15,almendro,592672.6194333514,9113247.520340545,center
25,almendro,592658.5620317326,9113244.291115656,center
31,almendro,592157.6410598176,9113085.907760916,failed
47,almendro,592544.5368177817,9113204.255547717,failed
48,almendro,592550.541974291,9113176.284326566,failed
7,almendro,592422.6686066843,9111891.876581652,failed
9,almendro,592247.6870525862,9111911.094053332,failed
10,almendro,592242.6426904389,9112069.421896225,center
16,almendro,592426.0117859315,9112143.792589288,center
17,almendro,592519.4823476095,9112152.693962535,center
26,almendro,592165.8643885213,9111923.16690246,failed
27,almendro,592539.7680701772,9112053.461472023,center
28,almendro,592146.8677961499,9112049.139396816,center
29,almendro,592214.2728818299,9112175.069486653,center
32,almendro,592666.9767750147,9112278.081793249,center
35,almendro,592718.8713397085,9112279.455377432,failed
36,almendro,592275.1718772772,9111999.178469934,failed
41,almendro,592144.6814962024,9112034.750629703,center
44,almendro,592468.7049297843,9112078.032945745,failed
45,almendro,592190.8194055972,9112053.102214733,center
0,lupuna,594144.9344696965,9111153.582760507,failed
1,lupuna,594389.0181486073,9111558.692950599,failed
11,lupuna,594468.7257782723,9111214.731751833,failed
12,lupuna,594304.8151790844,9111234.971320393,failed
13,lupuna,594579.5903820426,9111354.157593686,failed
14,lupuna,594432.2868627951,9111375.900179181,failed
18,lupuna,594369.1194578063,9111198.328088112,failed
19,lupuna,594375.9679430593,9111217.44042266,failed
20,lupuna,594207.720092878,9111203.295177666,failed
21,lupuna,594288.4834684494,9111518.271802139,failed
3,capirona,602419.8467478288,9111656.71902869,failed
23,capirona,602715.524857214,9111543.513805058,failed
34,capirona,602608.0014277351,9111360.652380485,center
37,capirona,602344.1756125179,9111668.194651969,failed
38,capirona,602743.3594201407,9111484.374750748,failed
2,capirona,602471.8175218512,9109421.963403175,center
4,capirona,602731.3255469394,9109275.038636234,failed
5,capirona,602291.1115675588,9109267.3053985,center
24,capirona,602620.9005127834,9109387.810972316,failed
39,capirona,602174.2683479607,9109444.58271443,failed
40,capirona,602238.2896390597,9109139.716084722,failed
43,capirona,602316.9548052049,9109312.647527928,center
49,capirona,602575.2994756972,9109408.476161612,center
50,capirona,602428.9374164799,9109167.389468418,failed
70,copaiba,380759.1504460975,8779754.741450723,failed
71,copaiba,380850.6784918273,8779724.084055701,failed
72,copaiba,380780.28688047285,8779608.277904017,center
74,copaiba,380841.1264028454,8779252.188015262,center
75,copaiba,380855.42905311944,8779351.565242145,center
76,copaiba,380767.78825125523,8779496.708881859,center
77,copaiba,380762.36223482783,8779512.10578084,center
78,copaiba,380720.2725431734,8779571.733651247,center
79,copaiba,380568.31446245057,8779534.006255947,failed
80,copaiba,380618.44966895116,8779362.91308465,center
81,copaiba,380535.2271107142,8779364.129275726,failed
