,NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
4645,Virola peruviana , Cumala,Virola peruviana , Cumala, ,40,1,4.702,70,17,46,Aprovechable,En Pie,18S,593313,9113091,PC 08,
4646,Virola peruviana , Cumala,Virola peruviana , Cumala, ,41,67,6.627,80,15,46,Aprovechable,En Pie,18S,593387,9113031,PC 08,
4647,Virola peruviana , Cumala,Virola peruviana , Cumala, ,41,68,4.646,70,14,46,Aprovechable,En Pie,18S,593340,9113012,PC 08,
4648,Virola peruviana , Cumala,Virola peruviana , Cumala, ,26,69,3.675,49,30,46,Semillero,En Pie,18S,593283,9114059,PC 08,
4649,Virola peruviana , Cumala,Virola peruviana , Cumala, ,46,101,5.089,70,18,46,Aprovechable,En Pie,18S,593428,9112667,PC 08,
4650,Virola peruviana , Cumala,Virola peruviana , Cumala, ,46,123,1.835,46,17,46,Semillero,En Pie,18S,595160,9112630,PC 08,
4651,Virola peruviana , Cumala,Virola peruviana , Cumala, ,56,191,2.169,50,17,46,Semillero,En Pie,18S,593638,9111939,PC 08,
4652,Virola peruviana , Cumala,Virola peruviana , Cumala, ,56,193,1.786,50,14,46,Semillero,En Pie,18S,593666,9111939,PC 08,
4653,Virola peruviana , Cumala,Virola peruviana , Cumala, ,56,198,11.029,88,23,46,Aprovechable,En Pie,18S,593833,9111926,PC 08,
4654,Virola peruviana , Cumala,Virola peruviana , Cumala, ,42,202,10.01,91,18,46,Aprovechable,En Pie,18S,593495,9112955,PC 08,
4655,Virola peruviana , Cumala,Virola peruviana , Cumala, ,42,203,4.351,73,16,46,Aprovechable,En Pie,18S,593549,9112906,PC 08,
4656,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,271,9.695,100,19,46,Aprovechable,En Pie,18S,593990,9112832,PC 08,
4657,Virola peruviana , Cumala,Virola peruviana , Cumala, ,50,301,8.164,100,16,46,Aprovechable,En Pie,18S,593307,9112380,PC 08,
4658,Virola peruviana , Cumala,Virola peruviana , Cumala, ,50,305,7.297,80,16,46,Aprovechable,En Pie,18S,593447,9112346,PC 08,
4659,Virola peruviana , Cumala,Virola peruviana , Cumala, ,50,306,4.631,55,30,46,Semillero,En Pie,18S,593537,9112382,PC 08,
4660,Virola peruviana , Cumala,Virola peruviana , Cumala, ,50,307,5.918,79,16,46,Aprovechable,En Pie,18S,593585,9112350,PC 08,
4661,Virola peruviana , Cumala,Virola peruviana , Cumala, ,50,320,5.225,80,16,46,Aprovechable,En Pie,18S,595012,9112369,PC 08,
4662,Virola peruviana , Cumala,Virola peruviana , Cumala, ,51,343,2.56,56,16,46,Aprovechable,En Pie,18S,595913,9112293,PC 08,
4663,Virola peruviana , Cumala,Virola peruviana , Cumala, ,51,354,3.55,55,23,46,Semillero,En Pie,18S,594990,9112293,PC 08,
4664,Virola peruviana , Cumala,Virola peruviana , Cumala, ,51,360,4.592,60,25,46,Semillero,En Pie,18S,594426,9112274,PC 08,
4665,Virola peruviana , Cumala,Virola peruviana , Cumala, ,51,378,3.376,65,13,46,Aprovechable,En Pie,18S,593544,9112287,PC 08,
4666,Virola peruviana , Cumala,Virola peruviana , Cumala, ,51,382,5.552,80,17,46,Aprovechable,En Pie,18S,593306,9112273,PC 08,
4667,Virola peruviana , Cumala,Virola peruviana , Cumala, ,30,384,4.13,69,17,46,Aprovechable,En Pie,18S,593306,9113728,PC 08,
4668,Virola peruviana , Cumala,Virola peruviana , Cumala, ,30,385,5.713,70,22,46,Aprovechable,En Pie,18S,593332,9113738,PC 08,
4669,Virola peruviana , Cumala,Virola peruviana , Cumala, ,30,386,2.56,56,16,46,Aprovechable,En Pie,18S,593327,9113729,PC 08,
4670,Virola peruviana , Cumala,Virola peruviana , Cumala, ,30,387,3.303,68,14,46,Aprovechable,En Pie,18S,593366,9113727,PC 08,
4671,Virola peruviana , Cumala,Virola peruviana , Cumala, ,30,395,4.958,65,23,46,Semillero,En Pie,18S,593825,9113750,PC 08,
4672,Virola peruviana , Cumala,Virola peruviana , Cumala, ,23,427,10.197,82,25,46,Aprovechable,En Pie,18S,595436,9114233,PC 08,
4673,Virola peruviana , Cumala,Virola peruviana , Cumala, ,22,434,3.326,60,14,46,Aprovechable,En Pie,18S,596000,9114316,PC 08,
4674,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,454,3.464,55,16,46,Aprovechable,En Pie,18S,593329,9111721,PC 08,
4675,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,457,2.296,50,18,46,Semillero,En Pie,18S,593430,9111694,PC 08,
4676,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,461,3.306,60,18,46,Aprovechable,En Pie,18S,593571,9111705,PC 08,
4677,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,462,5.01,70,14,46,Aprovechable,En Pie,18S,593646,9111714,PC 08,
4678,Virola peruviana , Cumala,Virola peruviana , Cumala, ,59,469,2.939,60,16,46,Aprovechable,En Pie,18S,594011,9111718,PC 08,
4679,Virola peruviana , Cumala,Virola peruviana , Cumala, ,59,473,8.545,84,17,46,Aprovechable,En Pie,18S,594365,9111691,PC 08,
4680,Virola peruviana , Cumala,Virola peruviana , Cumala, ,49,512,3.857,60,21,46,Aprovechable,En Pie,18S,593812,9112423,PC 08,
4681,Virola peruviana , Cumala,Virola peruviana , Cumala, ,49,538,6.927,75,18,46,Aprovechable,En Pie,18S,594007,9112463,PC 08,
4682,Virola peruviana , Cumala,Virola peruviana , Cumala, ,48,540,4.223,66,19,46,Aprovechable,En Pie,18S,595976,9112530,PC 08,
4683,Virola peruviana , Cumala,Virola peruviana , Cumala, ,53,602,9.079,90,16,46,Aprovechable,En Pie,18S,593541,9112158,PC 08,
4684,Virola peruviana , Cumala,Virola peruviana , Cumala, ,53,623,5.021,87,13,46,Aprovechable,En Pie,18S,594394,9112133,PC 08,
4685,Virola peruviana , Cumala,Virola peruviana , Cumala, ,53,629,2.388,60,13,46,Aprovechable,En Pie,18S,594836,9112138,PC 08,
4686,Virola peruviana , Cumala,Virola peruviana , Cumala, ,53,633,4.305,75,15,46,Aprovechable,En Pie,18S,595203,9112125,PC 08,
4687,Virola peruviana , Cumala,Virola peruviana , Cumala, ,53,637,5.177,70,16,46,Aprovechable,En Pie,18S,595498,9112144,PC 08,
4688,Virola peruviana , Cumala,Virola peruviana , Cumala, ,53,638,4.665,70,15,46,Aprovechable,En Pie,18S,595509,9112146,PC 08,
4689,Virola peruviana , Cumala,Virola peruviana , Cumala, ,53,639,2.089,61,11,46,Aprovechable,En Pie,18S,595757,9112138,PC 08,
4690,Virola peruviana , Cumala,Virola peruviana , Cumala, ,53,643,4.48,70,14,46,Aprovechable,En Pie,18S,595977,9112156,PC 08,
4691,Virola peruviana , Cumala,Virola peruviana , Cumala, ,52,661,2.88,56,18,46,Semillero,En Pie,18S,594198,9112180,PC 08,
4692,Virola peruviana , Cumala,Virola peruviana , Cumala, ,52,665,3.19,55,18,46,Aprovechable,En Pie,18S,594137,9112201,PC 08,
4693,Virola peruviana , Cumala,Virola peruviana , Cumala, ,52,681,5.791,70,18,46,Aprovechable,En Pie,18S,593500,9112204,PC 08,
4694,Virola peruviana , Cumala,Virola peruviana , Cumala, ,37,753,12.631,100,22,46,Aprovechable,En Pie,18S,593642,9113281,PC 08,
4695,Virola peruviana , Cumala,Virola peruviana , Cumala, ,66,794,2.818,57,17,46,Aprovechable,En Pie,18S,594378,9111201,PC 08,
4696,Virola peruviana , Cumala,Virola peruviana , Cumala, ,66,795,2.818,57,17,46,Aprovechable,En Pie,18S,594377,9111205,PC 08,
4697,Virola peruviana , Cumala,Virola peruviana , Cumala, ,66,799,3.038,63,15,46,Aprovechable,En Pie,18S,594217,9111203,PC 08,
4698,Virola peruviana , Cumala,Virola peruviana , Cumala, ,48,812,5.225,80,16,46,Aprovechable,En Pie,18S,598748,9112483,PC 08,
4699,Virola peruviana , Cumala,Virola peruviana , Cumala, ,12,903,3.0,70,12,46,Aprovechable,En Pie,18S,595338,9115011,PC 08,
4700,Virola peruviana , Cumala,Virola peruviana , Cumala, ,12,907,3.123,60,17,46,Aprovechable,En Pie,18S,594894,9115016,PC 08,
4701,Virola peruviana , Cumala,Virola peruviana , Cumala, ,20,912,2.351,48,20,46,Semillero,En Pie,18S,593706,9114445,PC 08,
4702,Virola peruviana , Cumala,Virola peruviana , Cumala, ,20,922,3.731,75,13,46,Aprovechable,En Pie,18S,595175,9114455,PC 08,
4703,Virola peruviana , Cumala,Virola peruviana , Cumala, ,20,927,2.934,50,23,46,Semillero,En Pie,18S,595496,9114464,PC 08,
4704,Virola peruviana , Cumala,Virola peruviana , Cumala, ,20,939,2.55,62,13,46,Aprovechable,En Pie,18S,595991,9114439,PC 08,
4705,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,941,2.267,46,21,46,Semillero,En Pie,18S,595909,9114374,PC 08,
4706,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,943,2.47,55,16,46,Aprovechable,En Pie,18S,595774,9114373,PC 08,
4707,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,944,2.123,51,16,46,Aprovechable,En Pie,18S,595744,9114363,PC 08,
4708,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,948,2.897,52,21,46,Semillero,En Pie,18S,595421,9114363,PC 08,
4709,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,952,1.725,51,13,46,Aprovechable,En Pie,18S,594837,9114369,PC 08,
4710,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,958,4.789,63,19,46,Aprovechable,En Pie,18S,593300,9113475,PC 08,
4711,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,960,3.112,60,13,46,Aprovechable,En Pie,18S,593371,9113453,PC 08,
4712,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,961,2.159,46,20,46,Semillero,En Pie,18S,593405,9113448,PC 08,
4713,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,962,10.249,80,23,46,Aprovechable,En Pie,18S,593397,9113440,PC 08,
4714,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,963,2.354,62,12,46,Aprovechable,En Pie,18S,593420,9113448,PC 08,
4715,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,964,1.127,47,10,46,Semillero,En Pie,18S,593444,9113473,PC 08,
4716,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,994,2.587,65,12,46,Aprovechable,En Pie,18S,594418,9113475,PC 08,
4717,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,996,2.089,61,11,46,Aprovechable,En Pie,18S,594605,9113488,PC 08,
4718,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,998,2.159,46,20,46,Semillero,En Pie,18S,594808,9113485,PC 08,
4719,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1033,3.131,46,29,46,Semillero,En Pie,18S,593313,9111606,PC 08,
4720,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1034,3.444,75,12,46,Aprovechable,En Pie,18S,593346,9111607,PC 08,
4721,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1035,2.293,53,16,46,Aprovechable,En Pie,18S,593349,9111620,PC 08,
4722,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1036,2.315,55,15,46,Aprovechable,En Pie,18S,593352,9111607,PC 08,
4723,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1037,2.56,56,16,46,Aprovechable,En Pie,18S,593367,9111601,PC 08,
4724,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1042,4.324,70,18,46,Aprovechable,En Pie,18S,593518,9111580,PC 08,
4725,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1043,3.675,49,30,46,Semillero,En Pie,18S,593553,9111588,PC 08,
4726,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1044,2.487,57,15,46,Aprovechable,En Pie,18S,593662,9111607,PC 08,
4727,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1055,8.836,90,20,46,Aprovechable,En Pie,18S,594189,9111548,PC 08,
4728,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1070,3.131,46,29,46,Semillero,En Pie,18S,594530,9111624,PC 08,
4729,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1082,2.915,46,27,46,Semillero,En Pie,18S,595056,9111595,PC 08,
4730,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,1103,3.123,60,17,46,Aprovechable,En Pie,18S,593307,9113156,PC 08,
4731,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,1108,5.453,75,19,46,Aprovechable,En Pie,18S,593698,9113198,PC 08,
4732,Virola peruviana , Cumala,Virola peruviana , Cumala, ,25,1210,7.201,97,15,46,Aprovechable,En Pie,18S,594290,9114083,PC 08,
4733,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,1214,4.8,56,30,46,Semillero,En Pie,18S,593296,9113625,PC 08,
4734,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,1216,9.118,79,20,46,Aprovechable,En Pie,18S,593473,9113615,PC 08,
4735,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,1227,4.751,75,12,46,Aprovechable,En Pie,18S,593896,9113637,PC 08,
4736,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,1241,7.776,77,21,46,Aprovechable,En Pie,18S,595683,9113618,PC 08,
4737,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,1259,8.144,76,23,46,Aprovechable,En Pie,18S,593628,9113535,PC 08,
4738,Virola peruviana , Cumala,Virola peruviana , Cumala, ,65,1268,8.001,70,32,46,Semillero,En Pie,18S,593578,9111298,PC 08,
4739,Virola peruviana , Cumala,Virola peruviana , Cumala, ,65,1269,8.074,85,21,46,Aprovechable,En Pie,18S,593615,9111324,PC 08,
4740,Virola peruviana , Cumala,Virola peruviana , Cumala, ,30,1320,3.75,70,15,46,Aprovechable,En Pie,18S,595733,9113746,PC 08,
4741,Virola peruviana , Cumala,Virola peruviana , Cumala, ,31,1329,7.165,70,25,46,Aprovechable,En Pie,18S,595185,9113678,PC 08,
4742,Virola peruviana , Cumala,Virola peruviana , Cumala, ,31,1346,3.564,60,15,46,Aprovechable,En Pie,18S,593844,9113685,PC 08,
4743,Virola peruviana , Cumala,Virola peruviana , Cumala, ,31,1353,4.25,70,17,46,Aprovechable,En Pie,18S,593364,9113661,PC 08,
4744,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,1354,7.82,85,18,46,Aprovechable,En Pie,18S,593414,9112052,PC 08,
4745,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,1363,4.018,75,14,46,Aprovechable,En Pie,18S,593898,9112035,PC 08,
4746,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,1365,2.572,60,14,46,Aprovechable,En Pie,18S,594002,9112101,PC 08,
4747,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,1370,3.571,54,24,46,Semillero,En Pie,18S,594190,9112068,PC 08,
4748,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,1376,5.557,66,25,46,Semillero,En Pie,18S,594489,9112046,PC 08,
4749,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,1384,4.511,70,17,46,Aprovechable,En Pie,18S,594915,9112065,PC 08,
4750,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1435,1.835,46,17,46,Semillero,En Pie,18S,595826,9111851,PC 08,
4751,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1450,3.959,82,10,46,Aprovechable,En Pie,18S,594448,9111862,PC 08,
4752,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1453,4.001,66,18,46,Aprovechable,En Pie,18S,594328,9111840,PC 08,
4753,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1459,5.067,67,16,46,Aprovechable,En Pie,18S,593949,9111868,PC 08,
4754,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1460,2.296,50,18,46,Semillero,En Pie,18S,593912,9111892,PC 08,
4755,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1461,3.442,54,16,46,Aprovechable,En Pie,18S,593927,9111894,PC 08,
4756,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1463,5.811,82,16,46,Aprovechable,En Pie,18S,593854,9111846,PC 08,
4757,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1464,2.296,50,18,46,Semillero,En Pie,18S,593820,9111859,PC 08,
4758,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1465,1.913,50,15,46,Semillero,En Pie,18S,593802,9111857,PC 08,
4759,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1466,3.754,63,14,46,Aprovechable,En Pie,18S,593705,9111852,PC 08,
4760,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1467,4.227,74,14,46,Aprovechable,En Pie,18S,593666,9111847,PC 08,
4761,Virola peruviana , Cumala,Virola peruviana , Cumala, ,57,1469,3.443,63,17,46,Aprovechable,En Pie,18S,593576,9111859,PC 08,
4762,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1509,4.085,59,23,46,Semillero,En Pie,18S,595710,9112014,PC 08,
4763,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1527,3.739,78,10,46,Aprovechable,En Pie,18S,594555,9111996,PC 08,
4764,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1529,5.881,70,18,46,Aprovechable,En Pie,18S,594493,9111988,PC 08,
4765,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1530,3.635,60,14,46,Aprovechable,En Pie,18S,594492,9111972,PC 08,
4766,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1534,4.901,70,15,46,Aprovechable,En Pie,18S,594257,9111992,PC 08,
4767,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1535,4.248,70,13,46,Aprovechable,En Pie,18S,594229,9112011,PC 08,
4768,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1536,6.799,75,19,46,Aprovechable,En Pie,18S,593952,9111985,PC 08,
4769,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1538,7.51,80,17,46,Aprovechable,En Pie,18S,593895,9112026,PC 08,
4770,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1540,5.174,65,24,46,Semillero,En Pie,18S,593850,9111993,PC 08,
4771,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1546,9.079,80,19,46,Aprovechable,En Pie,18S,593557,9112009,PC 08,
4772,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1550,3.401,69,14,46,Aprovechable,En Pie,18S,593315,9112022,PC 08,
4773,Virola peruviana , Cumala,Virola peruviana , Cumala, ,55,1551,6.441,70,18,46,Aprovechable,En Pie,18S,593293,9112012,PC 08,
4774,Virola peruviana , Cumala,Virola peruviana , Cumala, ,50,1554,2.755,60,15,46,Aprovechable,En Pie,18S,593602,9112354,PC 08,
4775,Virola peruviana , Cumala,Virola peruviana , Cumala, ,62,1561,8.428,84,21,46,Aprovechable,En Pie,18S,593938,9111549,PC 08,
4776,Virola peruviana , Cumala,Virola peruviana , Cumala, ,62,1562,4.305,75,15,46,Aprovechable,En Pie,18S,593947,9111549,PC 08,
4777,Virola peruviana , Cumala,Virola peruviana , Cumala, ,62,1564,4.152,59,18,46,Aprovechable,En Pie,18S,593872,9111530,PC 08,
4778,Virola peruviana , Cumala,Virola peruviana , Cumala, ,62,1566,3.873,60,16,46,Aprovechable,En Pie,18S,593810,9111507,PC 08,
4779,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,1580,3.665,67,16,46,Aprovechable,En Pie,18S,593309,9111395,PC 08,
4780,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,1584,3.539,68,15,46,Aprovechable,En Pie,18S,593583,9111450,PC 08,
4781,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,1587,3.038,61,16,46,Aprovechable,En Pie,18S,593702,9111411,PC 08,
4782,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,1595,3.665,67,16,46,Aprovechable,En Pie,18S,594124,9111441,PC 08,
4783,Virola peruviana , Cumala,Virola peruviana , Cumala, ,63,1597,7.026,90,17,46,Aprovechable,En Pie,18S,594292,9111483,PC 08,
4784,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,1619,4.504,70,14,46,Aprovechable,En Pie,18S,595929,9113475,PC 08,
4785,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1620,1.943,46,18,46,Semillero,En Pie,18S,595901,9113394,PC 08,
4786,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1621,2.723,53,19,46,Semillero,En Pie,18S,595894,9113399,PC 08,
4787,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1622,3.75,70,15,46,Aprovechable,En Pie,18S,595864,9113395,PC 08,
4788,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1625,6.613,90,16,46,Aprovechable,En Pie,18S,595429,9113410,PC 08,
4789,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1631,5.53,85,15,46,Aprovechable,En Pie,18S,595001,9113402,PC 08,
4790,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1637,2.572,60,14,46,Aprovechable,En Pie,18S,594561,9113401,PC 08,
4791,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1638,3.539,68,15,46,Aprovechable,En Pie,18S,594401,9113393,PC 08,
4792,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1643,2.633,63,13,46,Aprovechable,En Pie,18S,593945,9113396,PC 08,
4793,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1645,1.656,52,12,46,Aprovechable,En Pie,18S,593858,9113408,PC 08,
4794,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1649,4.811,70,18,46,Aprovechable,En Pie,18S,593630,9113378,PC 08,
4795,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1651,2.43,63,12,46,Aprovechable,En Pie,18S,593635,9113393,PC 08,
4796,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1653,1.852,55,12,46,Aprovechable,En Pie,18S,593471,9113435,PC 08,
4797,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1654,2.389,60,10,46,Aprovechable,En Pie,18S,593425,9113443,PC 08,
4798,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,1663,1.989,57,12,46,Aprovechable,En Pie,18S,595520,9113468,PC 08,
4799,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1667,4.0,56,25,46,Semillero,En Pie,18S,593336,9113382,PC 08,
4800,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,1668,1.785,54,12,46,Aprovechable,En Pie,18S,593308,9113388,PC 08,
4801,Virola peruviana , Cumala,Virola peruviana , Cumala, ,69,1687,3.125,54,21,46,Semillero,En Pie,18S,593589,9111025,PC 08,
4802,Virola peruviana , Cumala,Virola peruviana , Cumala, ,69,1689,2.254,47,20,46,Semillero,En Pie,18S,593651,9111033,PC 08,
4803,Virola peruviana , Cumala,Virola peruviana , Cumala, ,69,1697,1.863,53,13,46,Aprovechable,En Pie,18S,594175,9111011,PC 08,
4804,Virola peruviana , Cumala,Virola peruviana , Cumala, ,61,1704,4.633,60,20,46,Aprovechable,En Pie,18S,595968,9111605,PC 08,
4805,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1707,2.15,53,15,46,Aprovechable,En Pie,18S,595976,9111637,PC 08,
4806,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1734,2.169,50,17,46,Semillero,En Pie,18S,594488,9111621,PC 08,
4807,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1735,3.381,47,30,46,Semillero,En Pie,18S,594442,9111618,PC 08,
4808,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1736,5.588,78,18,46,Aprovechable,En Pie,18S,594431,9111615,PC 08,
4809,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1739,3.334,62,17,46,Aprovechable,En Pie,18S,594260,9111614,PC 08,
4810,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1742,4.631,55,30,46,Semillero,En Pie,18S,594075,9111654,PC 08,
4811,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1743,7.51,80,17,46,Aprovechable,En Pie,18S,594051,9111642,PC 08,
4812,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1745,3.023,46,28,46,Semillero,En Pie,18S,594038,9111637,PC 08,
4813,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1750,2.437,53,17,46,Aprovechable,En Pie,18S,593852,9111668,PC 08,
4814,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1753,3.09,58,18,46,Aprovechable,En Pie,18S,593523,9111665,PC 08,
4815,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1755,3.5,70,14,46,Aprovechable,En Pie,18S,593484,9111647,PC 08,
4816,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1757,3.775,68,16,46,Aprovechable,En Pie,18S,593356,9111673,PC 08,
4817,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,1758,6.581,80,17,46,Aprovechable,En Pie,18S,593356,9111668,PC 08,
4818,Virola peruviana , Cumala,Virola peruviana , Cumala, ,74,1775,2.863,50,18,46,Aprovechable,En Pie,18S,593941,9110666,PC 08,
4819,Virola peruviana , Cumala,Virola peruviana , Cumala, ,74,1784,3.635,65,14,46,Aprovechable,En Pie,18S,594489,9110654,PC 08,
4820,Virola peruviana , Cumala,Virola peruviana , Cumala, ,74,1785,3.564,60,15,46,Aprovechable,En Pie,18S,594492,9110650,PC 08,
4821,Virola peruviana , Cumala,Virola peruviana , Cumala, ,74,1786,4.657,60,20,46,Aprovechable,En Pie,18S,594489,9110664,PC 08,
4822,Virola peruviana , Cumala,Virola peruviana , Cumala, ,74,1787,4.086,60,17,46,Aprovechable,En Pie,18S,594560,9110671,PC 08,
4823,Virola peruviana , Cumala,Virola peruviana , Cumala, ,74,1790,3.239,46,30,46,Semillero,En Pie,18S,594632,9110694,PC 08,
4824,Virola peruviana , Cumala,Virola peruviana , Cumala, ,84,1808,6.799,75,19,46,Aprovechable,En Pie,18S,593695,9109979,PC 08,
4825,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,1870,6.481,84,18,46,Aprovechable,En Pie,18S,598462,9112850,PC 08,
4826,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,1871,5.414,79,17,46,Aprovechable,En Pie,18S,598413,9112884,PC 08,
4827,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,1872,3.75,70,15,46,Aprovechable,En Pie,18S,598387,9112861,PC 08,
4828,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,1873,3.334,62,17,46,Aprovechable,En Pie,18S,598391,9112865,PC 08,
4829,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,1881,4.0,70,16,46,Aprovechable,En Pie,18S,598002,9112811,PC 08,
4830,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,1882,5.225,80,16,46,Aprovechable,En Pie,18S,598008,9112807,PC 08,
4831,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,1883,3.24,63,16,46,Aprovechable,En Pie,18S,597993,9112852,PC 08,
4832,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,1887,4.898,80,15,46,Aprovechable,En Pie,18S,597816,9112861,PC 08,
